Starttime,Endtime,Hall,Production
2018-02-09 19:30:00,2018-02-10 05:00:00,Concertzaal,12636
2018-02-09 20:00:00,2018-02-09 21:15:00,LOD Studio,12172
2018-02-09 20:00:00,2018-02-09 21:00:00,NTGent (Arca),12255
2018-02-10 07:00:00,2018-02-11 07:00:00,Antiekzolder,12176
2018-02-10 13:30:00,2018-02-10 14:45:00,Theaterzaal,12766
2018-02-10 16:00:00,2018-02-10 17:15:00,Theaterzaal,12990
2018-02-10 20:00:00,2018-02-10 21:15:00,LOD Studio,12172
2018-02-10 22:00:00,2018-02-11 05:00:00,Balzaal,12826
2018-02-10 22:30:00,2018-02-11 05:00:00,Concertzaal,12890
2018-02-11 07:00:00,2018-02-12 07:00:00,Antiekzolder,12176
2018-02-11 12:00:00,2018-02-11 18:00:00,Café,12968
2018-02-12 10:00:00,2018-02-12 22:00:00,LOD Studio,12642
2018-02-13 10:00:00,2018-02-13 22:00:00,LOD Studio,12644
2018-02-14 10:00:00,2018-02-14 22:00:00,LOD Studio,12646
2018-02-14 20:00:00,2018-02-14 23:00:00,Gouvernement,12948
2018-02-15 10:00:00,2018-02-15 22:00:00,LOD Studio,12648
2018-02-15 19:30:00,2018-02-15 23:00:00,Concertzaal,12560
2018-02-15 20:00:00,2018-02-15 22:00:00,Minard,12289
2018-02-15 20:00:00,2018-02-15 22:30:00,Balzaal,12730
2018-02-16 10:00:00,2018-02-16 22:00:00,LOD Studio,12650
2018-02-16 20:00:00,2018-02-16 22:30:00,Theaterzaal,12104
2018-02-17 10:00:00,2018-02-17 22:00:00,LOD Studio,12652
2018-02-17 20:00:00,2018-02-17 21:20:00,Theaterzaal,12367
2018-02-17 23:00:00,2018-02-18 05:00:00,Balzaal,12520
2018-02-18 10:00:00,2018-02-18 22:00:00,LOD Studio,12654
2018-02-18 14:00:00,2018-02-18 15:30:00,Rondleidingen,12126
2018-02-18 15:00:00,2018-02-18 19:00:00,Café,12720
2018-02-20 19:00:00,2018-02-20 20:45:00,LOD Studio,12176
2018-02-20 20:00:00,2018-02-20 22:00:00,Theaterzaal,12291
2018-02-21 17:00:00,2018-02-21 18:45:00,LOD Studio,12176
2018-02-21 18:30:00,2018-02-21 22:00:00,Foyer Theaterzaal ,12664
2018-02-21 22:00:00,2018-02-22 05:00:00,Concertzaal,12522
2018-02-22 20:00:00,2018-02-22 21:00:00,Theaterzaal,12178
2018-02-23 08:30:00,2018-02-23 10:00:00,Brugzaal,12986
2018-02-23 12:00:00,2018-02-23 14:00:00,Foyer Theaterzaal ,12932
2018-02-23 20:00:00,2018-02-23 22:00:00,Balzaal,12814
2018-02-23 22:00:00,2018-02-24 05:00:00,Concertzaal,12524
2018-02-24 20:00:00,2018-02-24 21:40:00,Theaterzaal,12180
2018-02-24 21:00:00,2018-02-25 03:00:00,Balzaal,12351
2018-02-24 23:00:00,2018-02-25 06:00:00,Concertzaal,12882
2018-02-25 11:00:00,2018-02-25 14:00:00,Café,12970
2018-02-25 11:00:00,2018-02-25 17:00:00,Café,12994
2018-02-25 14:30:00,2018-02-25 17:00:00,Foyer Theaterzaal ,12460
2018-02-25 14:30:00,2018-02-25 15:30:00,Theaterzaal,12908
2018-02-26 11:00:00,2018-02-26 17:00:00,Café,12994
2018-02-26 20:00:00,2018-02-26 21:30:00,Gele Kamer,12558
2018-02-27 12:30:00,2018-02-27 17:00:00,Café,12994
2018-02-28 19:30:00,2018-02-28 23:00:00,Concertzaal,12732
2018-02-28 20:00:00,2018-02-28 22:00:00,NTGent (Minnemeers),12252
2018-02-28 20:00:00,2018-02-28 22:30:00,Balzaal,12592
2018-03-01 12:00:00,2018-03-01 14:00:00,Café,13024
2018-03-01 20:00:00,2018-03-01 21:25:00,Theaterzaal,12182
2018-03-01 20:00:00,2018-03-01 22:00:00,Balzaal,12926
2018-03-02 06:00:00,2018-03-03 06:00:00,Andere locatie,12848
2018-03-02 12:00:00,2018-03-02 14:00:00,Café,13024
2018-03-02 20:00:00,2018-03-02 21:25:00,Theaterzaal,12182
2018-03-02 22:30:00,2018-03-03 05:00:00,Concertzaal,12353
2018-03-03 12:00:00,2018-03-03 14:00:00,Café,13024
2018-03-03 20:00:00,2018-03-03 21:25:00,Theaterzaal,12182
2018-03-03 23:00:00,2018-03-04 05:00:00,Balzaal,12734
2018-03-03 23:00:00,2018-03-04 06:00:00,Concertzaal,12900
2018-03-04 12:00:00,2018-03-04 14:00:00,Café,13024
2018-03-04 14:00:00,2018-03-04 15:30:00,Rondleidingen,12126
2018-03-05 12:00:00,2018-03-05 14:00:00,Café,13024
2018-03-06 12:00:00,2018-03-06 14:00:00,Café,13024
2018-03-06 20:00:00,2018-03-06 22:00:00,Theaterzaal,12938
2018-03-07 12:00:00,2018-03-07 14:00:00,Café,13024
2018-03-07 20:00:00,2018-03-07 22:00:00,Theaterzaal,12870
2018-03-07 22:00:00,2018-03-08 05:00:00,Concertzaal,12510
2018-03-08 20:00:00,2018-03-08 22:00:00,Theaterzaal,12934
2018-03-10 18:30:00,2018-03-11 03:00:00,Diverse Zalen,12924
2018-03-12 20:00:00,2018-03-12 21:30:00,Gele Kamer,12558
2018-03-12 22:00:00,2018-03-13 05:00:00,Concertzaal,12910
2018-03-13 06:00:00,2018-03-14 06:00:00,Minard,12806
2018-03-13 19:30:00,2018-03-13 23:00:00,Balzaal,12786
2018-03-14 20:00:00,2018-03-14 21:15:00,Theaterzaal,12184
2018-03-14 20:00:00,2018-03-14 21:30:00,Minard,12186
2018-03-14 22:00:00,2018-03-15 05:00:00,Concertzaal,12912
2018-03-15 14:00:00,2018-03-15 15:30:00,LOD Studio,12188
2018-03-15 16:00:00,2018-03-15 17:30:00,LOD Studio,12188
2018-03-15 18:00:00,2018-03-15 23:00:00,Gouvernement,12854
2018-03-15 19:00:00,2018-03-15 20:30:00,LOD Studio,12188
2018-03-15 19:00:00,2018-03-15 20:00:00,Op Locatie,12996
2018-03-15 19:30:00,2018-03-15 20:45:00,Theaterzaal,12184
2018-03-15 19:30:00,2018-03-15 20:30:00,Op Locatie,12726
2018-03-15 21:00:00,2018-03-15 22:30:00,Minard,12186
2018-03-15 21:00:00,2018-03-15 22:30:00,LOD Studio,12188
2018-03-15 21:00:00,2018-03-15 22:30:00,Minard,12190
2018-03-15 21:00:00,2018-03-15 22:00:00,Op Locatie,12728
2018-03-16 08:30:00,2018-03-16 10:00:00,Foyer Theaterzaal ,13050
2018-03-16 14:00:00,2018-03-16 15:30:00,LOD Studio,12188
2018-03-16 14:00:00,2018-03-16 23:00:00,Gouvernement,12854
2018-03-16 16:00:00,2018-03-16 17:30:00,LOD Studio,12188
2018-03-16 18:00:00,2018-03-16 19:00:00,Op Locatie,12996
2018-03-16 19:00:00,2018-03-16 20:30:00,LOD Studio,12188
2018-03-16 19:00:00,2018-03-16 20:00:00,Minard,12192
2018-03-16 19:00:00,2018-03-16 19:45:00,Op Locatie,12726
2018-03-16 19:00:00,2018-03-16 21:00:00,"KASKcinema, Godshuizenlaan 4",12820
2018-03-16 20:30:00,2018-03-16 21:45:00,Theaterzaal,12184
2018-03-16 20:30:00,2018-03-16 21:30:00,Op Locatie,12726
2018-03-16 21:00:00,2018-03-16 22:30:00,LOD Studio,12188
2018-03-16 22:00:00,2018-03-16 23:00:00,Op Locatie,12728
2018-03-16 23:00:00,2018-03-17 05:00:00,Balzaal,12698
2018-03-17 11:00:00,2018-03-17 18:00:00,Gouvernement,12854
2018-03-17 12:00:00,2018-03-17 18:00:00,Op Locatie,12726
2018-03-17 12:00:00,2018-03-17 18:00:00,Op Locatie,12880
2018-03-17 19:00:00,2018-03-17 20:00:00,Minard,12192
2018-03-17 19:00:00,2018-03-17 20:00:00,Op Locatie,12726
2018-03-17 20:30:00,2018-03-17 21:45:00,Theaterzaal,12184
2018-03-17 20:30:00,2018-03-17 21:30:00,Op Locatie,12728
2018-03-17 21:00:00,2018-03-18 05:00:00,Concertzaal,12982
2018-03-18 11:00:00,2018-03-18 18:00:00,Gouvernement,12854
2018-03-18 14:00:00,2018-03-18 15:30:00,Rondleidingen,12126
2018-03-18 15:00:00,2018-03-18 19:00:00,Café,12720
2018-03-20 13:30:00,2018-03-20 21:45:00,Foyer Theaterzaal ,13026
2018-03-20 13:30:00,2018-03-20 17:00:00,Foyer Theaterzaal ,13026
2018-03-20 20:00:00,2018-03-20 22:00:00,Theaterzaal,12293
2018-03-20 20:00:00,2018-03-20 21:30:00,LOD Studio,12464
2018-03-20 20:00:00,2018-03-20 22:00:00,Balzaal,12936
2018-03-20 20:15:00,2018-03-20 21:45:00,Foyer Theaterzaal ,13026
2018-03-21 19:30:00,2018-03-21 23:00:00,Balzaal,13004
2018-03-21 20:00:00,2018-03-21 21:30:00,LOD Studio,12464
2018-03-21 22:00:00,2018-03-22 05:00:00,Concertzaal,12538
2018-03-22 18:15:00,2018-03-22 20:00:00,Foyer Theaterzaal ,13064
2018-03-22 19:00:00,2018-03-22 22:00:00,Op Locatie,12714
2018-03-22 20:00:00,2018-03-22 21:30:00,LOD Studio,12464
2018-03-23 19:00:00,2018-03-24 02:00:00,Café,13022
2018-03-23 20:00:00,2018-03-23 21:30:00,LOD Studio,12464
2018-03-23 20:30:00,2018-03-23 22:00:00,Balzaal,13006
2018-03-24 22:00:00,2018-03-25 06:00:00,Concertzaal,12894
2018-03-25 11:00:00,2018-03-25 18:50:00,LOD Studio,12194
2018-03-25 14:30:00,2018-03-25 17:00:00,Foyer Theaterzaal ,12460
2018-03-25 15:00:00,2018-03-25 22:00:00,Concertzaal,12834
2018-03-26 09:00:00,2018-03-26 14:30:00,LOD Studio,12194
2018-03-26 09:00:00,2018-03-27 14:30:00,LOD Studio,12347
2018-03-26 20:00:00,2018-03-26 21:30:00,Gele Kamer,12558
2018-03-27 09:00:00,2018-03-27 14:30:00,LOD Studio,12194
2018-03-27 09:00:00,2018-03-28 14:30:00,LOD Studio,12347
2018-03-27 20:00:00,2018-03-27 22:00:00,Balzaal,12940
2018-03-28 14:00:00,2018-03-28 21:50:00,LOD Studio,12194
2018-03-28 22:00:00,2018-03-29 05:00:00,Concertzaal,12526
2018-03-29 19:30:00,2018-03-29 23:00:00,Balzaal,12702
2018-03-29 20:00:00,2018-03-29 21:50:00,Theaterzaal,12196
2018-03-29 21:00:00,2018-03-30 01:00:00,Concertzaal,12756
2018-03-30 20:00:00,2018-03-30 21:50:00,Theaterzaal,12196
2018-03-30 20:30:00,2018-03-31 00:00:00,Minard,12950
2018-03-30 21:00:00,2018-03-31 05:00:00,Concertzaal,12756
2018-03-31 20:00:00,2018-03-31 21:50:00,Theaterzaal,12196
2018-03-31 20:00:00,2018-03-31 00:00:00,NTGent (Minnemeers),12257
2018-03-31 21:00:00,2018-04-01 01:00:00,Minard,12944
2018-03-31 22:00:00,2018-04-01 05:00:00,Balzaal,12502
2018-03-31 23:00:00,2018-04-01 06:00:00,Concertzaal,12884
2018-04-03 13:30:00,2018-04-03 14:45:00,Theaterzaal,12990
2018-04-03 16:00:00,2018-04-03 17:15:00,Theaterzaal,12990
2018-04-04 19:30:00,2018-04-04 23:00:00,Balzaal,12896
2018-04-05 19:30:00,2018-04-05 23:00:00,Balzaal,12862
2018-04-05 20:00:00,2018-04-05 21:30:00,Op Locatie,12172
2018-04-06 20:00:00,2018-04-06 21:30:00,Op Locatie,12172
2018-04-06 20:00:00,2018-04-06 22:10:00,Theaterzaal,12250
2018-04-06 20:00:00,2018-04-06 23:00:00,Gouvernement,13010
2018-04-06 20:00:00,2018-04-06 23:00:00,Gouvernement,13010
2018-04-06 20:00:00,2018-04-07 05:00:00,Wintertuin,13058
2018-04-06 20:00:00,2018-04-07 05:00:00,Balzaal,13058
2018-04-07 20:00:00,2018-04-07 22:30:00,Theaterzaal,12381
2018-04-07 20:00:00,2018-04-07 23:00:00,Gouvernement,13010
2018-04-07 20:00:00,2018-04-07 23:00:00,Gouvernement,13010
2018-04-07 21:00:00,2018-04-08 05:00:00,Wintertuin,13058
2018-04-07 21:00:00,2018-04-08 05:00:00,Balzaal,13058
2018-04-07 23:00:00,2018-04-08 06:00:00,Concertzaal,12914
2018-04-08 13:00:00,2018-04-08 19:00:00,Wintertuin,13058
2018-04-08 13:00:00,2018-04-08 18:00:00,Balzaal,13058
2018-04-10 20:00:00,2018-04-10 22:00:00,Theaterzaal,12383
2018-04-11 20:00:00,2018-04-11 22:00:00,Theaterzaal,12385
2018-04-12 19:30:00,2018-04-12 23:45:00,Concertzaal,12828
2018-04-13 19:00:00,2018-04-14 03:00:00,Balzaal,12928
2018-04-13 20:00:00,2018-04-13 21:40:00,Theaterzaal,12836
2018-04-13 21:00:00,2018-04-14 00:30:00,Concertzaal,12872
2018-04-14 19:00:00,2018-04-15 02:00:00,Café,13094
2018-04-14 20:00:00,2018-04-14 21:40:00,Theaterzaal,12387
2018-04-14 21:00:00,2018-04-15 04:00:00,Concertzaal,12902
2018-04-14 23:00:00,2018-04-15 05:00:00,Balzaal,12540
2018-04-15 12:00:00,2018-04-15 18:00:00,Café,13042
2018-04-15 14:00:00,2018-04-15 15:30:00,Rondleidingen,12126
2018-04-15 15:00:00,2018-04-15 16:30:00,Domzaal,12198
2018-04-17 10:00:00,2018-04-17 17:00:00,Domzaal,13148
2018-04-17 20:00:00,2018-04-17 22:00:00,Theaterzaal,12295
2018-04-18 14:00:00,2018-04-18 15:10:00,Theaterzaal,13032
2018-04-18 19:30:00,2018-04-18 23:00:00,Concertzaal,12876
2018-04-18 20:00:00,2018-04-18 21:20:00,Domzaal,12200
2018-04-19 19:00:00,2018-04-19 22:00:00,Op Locatie,12716
2018-04-19 19:00:00,2018-04-19 21:00:00,Theaterzaal,13034
2018-04-19 19:00:00,2018-04-19 21:00:00,Theaterzaal,13168
2018-04-19 19:30:00,2018-04-19 22:00:00,Foyer Theaterzaal ,13062
2018-04-19 20:00:00,2018-04-19 21:20:00,Domzaal,12200
2018-04-20 19:30:00,2018-04-21 03:00:00,Balzaal,13090
2018-04-20 20:00:00,2018-04-20 21:00:00,Foyer Theaterzaal ,13134
2018-04-21 12:00:00,2018-04-22 01:00:00,Café,13020
2018-04-21 12:30:00,2018-04-21 19:05:00,Café,13066
2018-04-21 21:00:00,2018-04-22 03:00:00,Balzaal,12355
2018-04-21 22:30:00,2018-04-22 06:00:00,Concertzaal,12886
2018-04-22 10:00:00,2018-04-22 18:00:00,Op Locatie,12974
2018-04-22 11:00:00,2018-04-22 13:00:00,Foyer Theaterzaal ,12972
2018-04-22 14:00:00,2018-04-22 17:00:00,Café,13172
2018-04-23 20:00:00,2018-04-23 21:30:00,Gele Kamer,12558
2018-04-23 20:00:00,2018-04-23 21:30:00,Gele Kamer,12704
2018-04-24 13:30:00,2018-04-24 21:45:00,Foyer Theaterzaal ,13026
2018-04-24 19:30:00,2018-04-24 22:15:00,Balzaal,12988
2018-04-24 20:00:00,2018-04-24 22:00:00,Theaterzaal,12942
2018-04-25 19:30:00,2018-04-25 23:00:00,Concertzaal,12736
2018-04-25 20:00:00,2018-04-25 22:30:00,Domzaal,12202
2018-04-26 13:00:00,2018-04-26 17:00:00,Foyer Theaterzaal ,13038
2018-04-26 19:30:00,2018-04-26 23:00:00,Concertzaal,12554
2018-04-26 20:00:00,2018-04-26 22:15:00,Domzaal,12204
2018-04-27 12:00:00,2018-04-27 14:00:00,Foyer Theaterzaal ,13138
2018-04-27 18:30:00,2018-04-27 19:05:00,Op Locatie,12858
2018-04-27 20:00:00,2018-04-27 22:15:00,Domzaal,12206
2018-04-28 14:00:00,2018-04-28 18:00:00,Foyer Theaterzaal ,12297
2018-04-28 15:00:00,2018-04-28 15:35:00,Op Locatie,12860
2018-04-28 15:00:00,2018-04-28 15:35:00,Op Locatie,13012
2018-04-28 16:30:00,2018-04-28 17:05:00,Op Locatie,12860
2018-04-28 19:00:00,2018-04-28 22:00:00,Theaterzaal,13040
2018-04-28 20:00:00,2018-04-28 22:15:00,Domzaal,12208
2018-04-28 20:00:00,2018-04-28 21:00:00,Op Locatie,12210
2018-04-28 22:30:00,2018-04-29 06:00:00,Concertzaal,12904
2018-04-29 14:00:00,2018-04-29 15:30:00,Rondleidingen,12126
2018-04-29 14:30:00,2018-04-29 17:00:00,Foyer Theaterzaal ,13096
2018-04-29 20:00:00,2018-04-29 22:30:00,Minard,13018
2018-04-30 20:00:00,2018-05-01 03:00:00,Balzaal,13102
2018-05-03 20:00:00,2018-05-03 23:00:00,Gouvernement,13140
2018-05-04 20:00:00,2018-05-05 01:00:00,Op Locatie,12978
2018-05-05 11:00:00,2018-05-05 18:00:00,Gouvernement,12980
2018-05-05 11:00:00,2018-05-05 18:00:00,Gouvernement,13142
2018-05-05 11:00:00,2018-05-05 18:00:00,Gouvernement,13146
2018-05-05 15:00:00,2018-05-05 18:00:00,Gouvernement,13144
2018-05-05 20:00:00,2018-05-06 02:00:00,Balzaal,12980
2018-05-07 20:00:00,2018-05-07 21:30:00,Gele Kamer,12558
2018-05-07 20:00:00,2018-05-07 22:30:00,Minard,13016
2018-05-09 10:00:00,2018-05-09 17:00:00,Antiekzolder,13154
2018-05-09 22:00:00,2018-05-10 05:00:00,Concertzaal,13100
2018-05-10 19:30:00,2018-05-10 22:30:00,Concertzaal,12842
2018-05-11 20:00:00,2018-05-11 21:30:00,Domzaal,13114
2018-05-11 22:30:00,2018-05-12 05:30:00,Concertzaal,13044
2018-05-12 17:30:00,2018-05-12 18:45:00,Theaterzaal,13170
2018-05-12 22:00:00,2018-05-13 06:00:00,Concertzaal,12888
2018-05-13 14:00:00,2018-05-13 15:30:00,Rondleidingen,12126
2018-05-13 20:00:00,2018-05-13 22:30:00,Balzaal,12976
2018-05-15 19:30:00,2018-05-15 22:00:00,Foyer Theaterzaal ,13158
2018-05-15 20:00:00,2018-05-15 22:00:00,Theaterzaal,12299
2018-05-16 14:00:00,2018-05-16 14:45:00,Domzaal,12212
2018-05-16 14:00:00,2018-05-16 22:00:00,Theaterzaal,12214
2018-05-16 20:00:00,2018-05-16 21:10:00,LOD Studio,12930
2018-05-17 14:00:00,2018-05-17 14:45:00,Domzaal,12349
2018-05-17 17:30:00,2018-05-17 18:30:00,Locatie,13132
2018-05-17 20:00:00,2018-05-17 21:20:00,Theaterzaal,12214
2018-05-17 20:00:00,2018-05-17 21:10:00,LOD Studio,12930
2018-05-18 19:00:00,2018-05-18 19:45:00,Domzaal,12212
2018-05-18 20:00:00,2018-05-18 21:20:00,Theaterzaal,12214
2018-05-19 15:00:00,2018-05-19 15:45:00,Domzaal,12212
2018-05-19 20:00:00,2018-05-19 21:20:00,Theaterzaal,12214
2018-05-19 21:00:00,2018-05-20 04:00:00,Concertzaal,13014
2018-05-20 10:00:00,2018-05-20 22:00:00,Café,13120
2018-05-20 15:00:00,2018-05-20 15:45:00,Domzaal,12212
2018-05-20 22:00:00,2018-05-21 05:00:00,Concertzaal,13098
2018-05-21 12:00:00,2018-05-21 22:00:00,Café,13120
2018-05-22 10:00:00,2018-05-22 22:00:00,Café,13120
2018-05-23 10:00:00,2018-05-23 22:00:00,Café,13120
2018-05-23 13:00:00,2018-05-23 18:00:00,Op Locatie,13174
2018-05-23 19:00:00,2018-05-23 19:40:00,Antiekzolder,13136
2018-05-23 20:00:00,2018-05-23 21:30:00,Minard,12301
2018-05-24 10:00:00,2018-05-24 22:00:00,Café,13120
2018-05-24 12:00:00,2018-05-24 13:30:00,Café,13126
2018-05-24 18:00:00,2018-05-24 19:30:00,Café,13122
2018-05-24 20:00:00,2018-05-24 21:30:00,Café,13124
2018-05-25 08:30:00,2018-05-25 10:00:00,Café,13176
2018-05-25 10:00:00,2018-05-25 22:00:00,Café,13120
2018-05-25 12:00:00,2018-05-25 13:30:00,Café,13128
2018-05-25 18:00:00,2018-05-25 19:00:00,Café,13380
2018-05-25 19:00:00,2018-05-25 19:45:00,Balzaal,13110
2018-05-25 20:00:00,2018-05-25 21:15:00,Theaterzaal,13106
2018-05-25 20:00:00,2018-05-25 23:00:00,Gouvernement,13108
2018-05-26 10:00:00,2018-05-26 22:00:00,Café,13120
2018-05-26 18:00:00,2018-05-26 19:30:00,Foyer Theaterzaal ,13130
2018-05-26 20:00:00,2018-05-26 21:30:00,Theaterzaal,13112
2018-05-26 22:00:00,2018-05-27 05:00:00,Balzaal,12830
2018-05-26 22:00:00,2018-05-27 02:00:00,Café,13116
2018-05-27 14:00:00,2018-05-27 15:30:00,Rondleidingen,12126
2018-05-27 14:30:00,2018-05-27 17:00:00,Foyer Theaterzaal ,13096
2018-05-29 19:30:00,2018-05-29 23:15:00,Concertzaal,12864
2018-05-30 20:00:00,2018-05-30 22:45:00,Balzaal,12952
2018-05-30 20:00:00,2018-05-30 21:00:00,Theaterzaal,13092
2018-06-02 10:00:00,2018-06-02 17:00:00,Diverse Zalen,13206
2018-06-02 10:00:00,2018-06-02 18:00:00,Theaterzaal,13316
2018-06-02 23:00:00,2018-06-03 06:00:00,Concertzaal,12916
2018-06-04 20:00:00,2018-06-04 21:30:00,Gele Kamer,12558
2018-06-05 19:00:00,2018-06-05 22:00:00,Op Locatie,12216
2018-06-06 12:00:00,2018-06-06 13:30:00,Podiumtechniek,13472
2018-06-06 19:00:00,2018-06-06 22:00:00,Op Locatie,12216
2018-06-06 20:00:00,2018-06-06 21:30:00,Balzaal,13118
2018-06-06 20:00:00,2018-06-06 22:30:00,Domzaal,13162
2018-06-07 19:00:00,2018-06-07 22:00:00,Op Locatie,12216
2018-06-08 19:00:00,2018-06-08 22:00:00,Op Locatie,12216
2018-06-08 19:00:00,2018-06-08 23:00:00,Balzaal,13334
2018-06-09 10:00:00,2018-06-09 23:00:00,Op Locatie,12218
2018-06-09 19:00:00,2018-06-09 22:00:00,Op Locatie,12216
2018-06-09 21:00:00,2018-06-09 22:30:00,Balzaal,13210
2018-06-09 22:30:00,2018-06-10 06:00:00,Concertzaal,12918
2018-06-09 23:00:00,2018-06-10 00:00:00,Café,13164
2018-06-12 09:00:00,2018-06-12 18:00:00,Domzaal,13404
2018-06-13 09:00:00,2018-06-13 18:00:00,Domzaal,13404
2018-06-14 09:00:00,2018-06-14 18:00:00,Domzaal,13404
2018-06-15 14:00:00,2018-06-15 18:00:00,Café,13402
2018-06-16 11:00:00,2018-06-16 14:00:00,Café,13402
2018-06-16 13:30:00,2018-06-16 17:00:00,Domzaal,13404
2018-06-17 14:00:00,2018-06-17 17:00:00,Café,13402
2018-06-18 15:00:00,2018-06-18 22:00:00,Concertzaal,13382
2018-06-18 20:00:00,2018-06-18 21:30:00,Gele Kamer,12710
2018-06-19 07:00:00,2018-06-20 07:00:00,Op Locatie,13474
2018-06-19 20:00:00,2018-06-19 22:00:00,Domzaal,13332
2018-06-20 07:00:00,2018-06-21 07:00:00,Op Locatie,13474
2018-06-20 09:00:00,2018-06-20 17:00:00,Brugzaal,13336
2018-06-20 09:00:00,2018-06-20 17:00:00,Brug,13336
2018-06-20 09:00:00,2018-06-20 17:00:00,Wintertuin,13336
2018-06-20 09:00:00,2018-06-20 17:00:00,Podiumtechniek,13336
2018-06-20 10:00:00,2018-06-20 18:00:00,Op Locatie,13318
2018-06-21 07:00:00,2018-06-22 07:00:00,Café,13336
2018-06-21 07:00:00,2018-06-22 07:00:00,Op Locatie,13474
2018-06-21 17:00:00,2018-06-21 20:00:00,Brugzaal,13336
2018-06-21 17:00:00,2018-06-21 20:00:00,Brug,13336
2018-06-21 17:00:00,2018-06-21 20:00:00,Wintertuin,13336
2018-06-21 17:00:00,2018-06-21 21:00:00,Podiumtechniek,13336
2018-06-21 20:00:00,2018-06-21 22:30:00,Op Locatie,13318
2018-06-22 07:00:00,2018-06-23 07:00:00,Café,13336
2018-06-22 07:00:00,2018-06-23 07:00:00,Op Locatie,13474
2018-06-22 08:30:00,2018-06-22 10:00:00,Foyer Theaterzaal ,13322
2018-06-22 09:00:00,2018-06-22 19:00:00,Podiumtechniek,13336
2018-06-22 10:00:00,2018-06-22 19:00:00,Brugzaal,13336
2018-06-22 10:00:00,2018-06-22 19:00:00,Brug,13336
2018-06-22 10:00:00,2018-06-22 19:00:00,Wintertuin,13336
2018-06-22 10:00:00,2018-06-22 19:00:00,Diverse Zalen,13336
2018-06-22 12:00:00,2018-06-22 12:55:00,Domzaal,13320
2018-06-22 13:00:00,2018-06-22 13:55:00,Domzaal,13320
2018-06-22 13:00:00,2018-06-22 13:55:00,Domzaal,13320
2018-06-22 15:00:00,2018-06-22 20:00:00,Op Locatie,13330
2018-06-22 16:00:00,2018-06-22 16:55:00,Domzaal,13320
2018-06-22 17:00:00,2018-06-22 17:55:00,Domzaal,13320
2018-06-22 19:00:00,2018-06-22 19:55:00,Domzaal,13320
2018-06-22 20:00:00,2018-06-22 22:30:00,Op Locatie,13318
2018-06-22 20:00:00,2018-06-22 20:55:00,Domzaal,13320
2018-06-22 21:00:00,2018-06-22 21:55:00,Domzaal,13320
2018-06-22 22:00:00,2018-06-22 22:55:00,Domzaal,13320
2018-06-22 22:00:00,2018-06-23 03:00:00,Café,13340
2018-06-23 07:00:00,2018-06-24 07:00:00,Café,13336
2018-06-23 09:00:00,2018-06-23 19:00:00,Podiumtechniek,13336
2018-06-23 10:00:00,2018-06-23 19:00:00,Brugzaal,13336
2018-06-23 10:00:00,2018-06-23 17:00:00,Brug,13336
2018-06-23 10:00:00,2018-06-23 17:00:00,Wintertuin,13336
2018-06-23 10:00:00,2018-06-23 19:00:00,Diverse Zalen,13336
2018-06-23 12:30:00,2018-06-23 20:00:00,Concertzaal,13384
2018-06-23 14:00:00,2018-06-23 14:55:00,Domzaal,13320
2018-06-23 15:00:00,2018-06-23 15:55:00,Domzaal,13320
2018-06-23 15:00:00,2018-06-23 20:00:00,Op Locatie,13330
2018-06-23 16:00:00,2018-06-23 16:55:00,Domzaal,13320
2018-06-23 17:00:00,2018-06-23 17:55:00,Domzaal,13320
2018-06-23 19:00:00,2018-06-23 19:55:00,Domzaal,13320
2018-06-23 20:00:00,2018-06-23 22:30:00,Op Locatie,13318
2018-06-23 20:00:00,2018-06-23 20:55:00,Domzaal,13320
2018-06-23 21:00:00,2018-06-23 21:55:00,Domzaal,13320
2018-06-23 22:00:00,2018-06-23 22:55:00,Domzaal,13320
2018-06-24 07:00:00,2018-06-25 07:00:00,Café,13336
2018-06-24 10:00:00,2018-06-24 10:55:00,Domzaal,13320
2018-06-24 11:00:00,2018-06-24 11:55:00,Domzaal,13320
2018-06-24 11:00:00,2018-06-24 14:00:00,Café,13328
2018-06-24 12:00:00,2018-06-24 12:55:00,Domzaal,13320
2018-06-24 13:00:00,2018-06-24 17:00:00,Brugzaal,13336
2018-06-24 13:00:00,2018-06-24 17:00:00,Brug,13336
2018-06-24 13:00:00,2018-06-24 17:00:00,Wintertuin,13336
2018-06-24 13:00:00,2018-06-24 17:00:00,Podiumtechniek,13336
2018-06-24 13:00:00,2018-06-24 17:00:00,Diverse Zalen,13336
2018-06-24 14:00:00,2018-06-24 14:55:00,Domzaal,13320
2018-06-24 14:30:00,2018-06-24 17:00:00,Foyer Theaterzaal ,13096
2018-06-24 15:00:00,2018-06-24 15:55:00,Domzaal,13320
2018-06-24 16:00:00,2018-06-24 16:55:00,Domzaal,13320
2018-06-24 17:00:00,2018-06-24 17:55:00,Domzaal,13320
2018-06-24 18:00:00,2018-06-24 18:55:00,Domzaal,13320
2018-06-25 07:00:00,2018-06-26 07:00:00,Op Locatie,13474
2018-06-25 08:30:00,2018-06-25 14:00:00,Brug,13336
2018-06-26 07:00:00,2018-06-27 07:00:00,Op Locatie,13474
2018-06-26 08:00:00,2018-06-26 14:00:00,Brugzaal,13336
2018-06-26 08:00:00,2018-06-26 14:00:00,Wintertuin,13336
2018-06-27 07:00:00,2018-06-28 07:00:00,Op Locatie,13474
